"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"AUS","AIREMISSION","SOX","KG_CAP","A","2008",118.233,
"AUS","AIREMISSION","SOX","KG_CAP","A","2009",119.766,
"AUS","AIREMISSION","SOX","KG_CAP","A","2010",107.94,
"AUS","AIREMISSION","SOX","KG_CAP","A","2011",112.22,
"AUS","AIREMISSION","SOX","KG_CAP","A","2012",110.766,
"AUS","AIREMISSION","SOX","KG_CAP","A","2013",104.383,
"AUS","AIREMISSION","SOX","KG_CAP","A","2014",106.481,
"AUS","AIREMISSION","SOX","KG_CAP","A","2015",100.136,
"AUS","AIREMISSION","SOX","KG_CAP","A","2016",101.925,
"AUS","AIREMISSION","SOX","KG_CAP","A","2017",92.99,
"AUS","AIREMISSION","SOX","KG_CAP","A","2018",83.38,
"AUS","AIREMISSION","SOX","KG_CAP","A","2019",84.849,
"AUS","AIREMISSION","SOX","KG_CAP","A","2020",80.956,
"AUS","AIREMISSION","VOC","KG_CAP","A","1990",88.756,
"AUS","AIREMISSION","VOC","KG_CAP","A","1991",87.145,
"AUS","AIREMISSION","VOC","KG_CAP","A","1992",86.441,
"AUS","AIREMISSION","VOC","KG_CAP","A","1993",86.648,
"AUS","AIREMISSION","VOC","KG_CAP","A","1994",86.48,
"AUS","AIREMISSION","VOC","KG_CAP","A","1995",84.576,
"AUS","AIREMISSION","VOC","KG_CAP","A","1996",81.891,
"AUS","AIREMISSION","VOC","KG_CAP","A","1997",80.901,
"AUS","AIREMISSION","VOC","KG_CAP","A","1998",79.524,
"AUS","AIREMISSION","VOC","KG_CAP","A","1999",76.95,
"AUS","AIREMISSION","VOC","KG_CAP","A","2000",74.391,
"AUS","AIREMISSION","VOC","KG_CAP","A","2001",72.909,
"AUS","AIREMISSION","VOC","KG_CAP","A","2002",72.853,
"AUS","AIREMISSION","VOC","KG_CAP","A","2003",63.309,
"AUS","AIREMISSION","VOC","KG_CAP","A","2004",63.05,
"AUS","AIREMISSION","VOC","KG_CAP","A","2005",61.171,
"AUS","AIREMISSION","VOC","KG_CAP","A","2006",60.727,
"AUS","AIREMISSION","VOC","KG_CAP","A","2007",57.728,
"AUS","AIREMISSION","VOC","KG_CAP","A","2008",56.403,
"AUS","AIREMISSION","VOC","KG_CAP","A","2009",55.826,
"AUS","AIREMISSION","VOC","KG_CAP","A","2010",54.254,
"AUS","AIREMISSION","VOC","KG_CAP","A","2011",53.994,
"AUS","AIREMISSION","VOC","KG_CAP","A","2012",53.431,
"AUS","AIREMISSION","VOC","KG_CAP","A","2013",53.069,
"AUS","AIREMISSION","VOC","KG_CAP","A","2014",53.42,
"AUS","AIREMISSION","VOC","KG_CAP","A","2015",53.866,
"AUS","AIREMISSION","VOC","KG_CAP","A","2016",52.001,
"AUS","AIREMISSION","VOC","KG_CAP","A","2017",52.945,
"AUS","AIREMISSION","VOC","KG_CAP","A","2018",50.534,
"AUS","AIREMISSION","VOC","KG_CAP","A","2019",46.337,
"AUS","AIREMISSION","VOC","KG_CAP","A","2020",44.734,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1960",30.403347,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1961",30.64587,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1962",33.38669,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1963",36.864641,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1964",37.67806,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1965",36.766062,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1966",37.043061,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1967",37.780855,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1968",40.471508,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1969",42.957319,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1970",46.469828,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1971",48.607013,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1972",50.407481,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1973",53.809202,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1974",51.134609,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1975",49.488796,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1976",53.948382,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1977",51.327818,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1978",53.665985,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1979",55.916144,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1980",54.355279,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1981",51.554551,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1982",49.777713,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1983",49.400116,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1984",50.970218,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1985",52.649019,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1986",51.640992,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1987",52.387548,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1988",50.340348,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1989",50.396354,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1990",56.24268,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1991",60.418227,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1992",55.562992,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1993",55.771954,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1994",56.186176,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1995",59.555362,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1996",63.268925,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1997",62.463136,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1998",63.074085,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","1999",61.448097,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2000",61.826582,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2001",66.194432,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2002",67.638219,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2003",72.713901,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2004",74.012136,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2005",74.445442,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2006",72.150391,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2007",69.116998,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2008",68.601715,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2009",62.621657,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2010",68.343104,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2011",66.60999,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2012",63.439008,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2013",64.09668,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2014",60.415457,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2015",61.55372,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2016",61.968092,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2017",64.157672,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2018",61.304388,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2019",62.726774,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2020",57.321404,
"AUT","AIREMISSION","CO2","MLN_TONNE","A","2021",60.1627089,
"AUT","AIREMISSION","CO","THND_TONNE","A","1990",1253.438,
"AUT","AIREMISSION","CO","THND_TONNE","A","1991",1260.44,
"AUT","AIREMISSION","CO","THND_TONNE","A","1992",1203.54,
"AUT","AIREMISSION","CO","THND_TONNE","A","1993",1141.302,
"AUT","AIREMISSION","CO","THND_TONNE","A","1994",1075.152,
"AUT","AIREMISSION","CO","THND_TONNE","A","1995",970.846,
"AUT","AIREMISSION","CO","THND_TONNE","A","1996",965.07,
"AUT","AIREMISSION","CO","THND_TONNE","A","1997",890.691,
"AUT","AIREMISSION","CO","THND_TONNE","A","1998",845.062,
"AUT","AIREMISSION","CO","THND_TONNE","A","1999",728.495,
"AUT","AIREMISSION","CO","THND_TONNE","A","2000",723.716,
"AUT","AIREMISSION","CO","THND_TONNE","A","2001",696.473,
"AUT","AIREMISSION","CO","THND_TONNE","A","2002",664.724,
"AUT","AIREMISSION","CO","THND_TONNE","A","2003",667.023,
"AUT","AIREMISSION","CO","THND_TONNE","A","2004",649.355,
"AUT","AIREMISSION","CO","THND_TONNE","A","2005",624.775,
"AUT","AIREMISSION","CO","THND_TONNE","A","2006",624.536,
"AUT","AIREMISSION","CO","THND_TONNE","A","2007",601.501,
"AUT","AIREMISSION","CO","THND_TONNE","A","2008",582.562,
"AUT","AIREMISSION","CO","THND_TONNE","A","2009",562.176,
"AUT","AIREMISSION","CO","THND_TONNE","A","2010",577.623,
"AUT","AIREMISSION","CO","THND_TONNE","A","2011",560.439,
"AUT","AIREMISSION","CO","THND_TONNE","A","2012",559.832,
"AUT","AIREMISSION","CO","THND_TONNE","A","2013",562.706,
"AUT","AIREMISSION","CO","THND_TONNE","A","2014",526.844,
"AUT","AIREMISSION","CO","THND_TONNE","A","2015",537.294,
"AUT","AIREMISSION","CO","THND_TONNE","A","2016",532.466,
"AUT","AIREMISSION","CO","THND_TONNE","A","2017",523.207,
"AUT","AIREMISSION","CO","THND_TONNE","A","2018",482.357,
"AUT","AIREMISSION","CO","THND_TONNE","A","2019",495.569,
"AUT","AIREMISSION","CO","THND_TONNE","A","2020",473.992,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1990",217.921,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1991",227.469,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1992",215.905,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1993",207.233,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1994",198.838,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1995",197.898,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1996",215.598,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1997",201.813,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1998",213.482,
"AUT","AIREMISSION","NOX","THND_TONNE","A","1999",205.236,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2000",210.756,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2001",221.378,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2002",228.829,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2003",240.064,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2004",239.441,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2005",245.701,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2006",236.461,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2007",229.358,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2008",216.296,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2009",202.723,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2010",202.918,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2011",194.486,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2012",189.003,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2013",188.114,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2014",180.4,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2015",177.33,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2016",169.803,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2017",160.889,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2018",149.824,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2019",142.299,
"AUT","AIREMISSION","NOX","THND_TONNE","A","2020",122.953,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1990",73.635,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1991",70.662,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1992",54.132,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1993",52.75,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1994",47.109,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1995",46.722,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1996",43.872,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1997",40.335,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1998",35.564,
"AUT","AIREMISSION","SOX","THND_TONNE","A","1999",33.673,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2000",31.505,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2001",32.385,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2002",31.307,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2003",31.094,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2004",26.501,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2005",25.844,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2006",26.619,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2007",23.237,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2008",20.169,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2009",14.659,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2010",15.896,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2011",15.076,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2012",14.696,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2013",14.267,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2014",14.422,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2015",14.02,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2016",13.197,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2017",12.714,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2018",11.497,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2019",11.046,
"AUT","AIREMISSION","SOX","THND_TONNE","A","2020",10.493,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1990",334.044,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1991",328.473,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1992",305.043,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1993",285.732,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1994",263.222,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1995",247.345,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1996",237.813,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1997",223.465,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1998",215.14,
"AUT","AIREMISSION","VOC","THND_TONNE","A","1999",203.935,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2000",179.77,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2001",174.272,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2002",169.425,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2003",165.499,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2004",152.044,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2005",156.07,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2006",158.254,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2007",154.172,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2008",148.969,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2009",136.334,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2010",136.866,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2011",131.899,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2012",129.699,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2013",123.882,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2014",117.213,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2015",112.24,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2016",111.193,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2017",111.856,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2018",108.576,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2019",108.232,
"AUT","AIREMISSION","VOC","THND_TONNE","A","2020",110.652,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1960",4.31,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1961",4.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1962",4.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1963",5.14,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1964",5.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1965",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1966",5.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1967",5.12,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1968",5.46,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1969",5.77,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1970",6.22,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1971",6.48,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1972",6.68,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1973",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1974",6.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1975",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1976",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1977",6.78,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1978",7.1,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1979",7.41,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1980",7.2,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1981",6.81,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1982",6.57,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1983",6.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1984",6.74,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1985",6.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1986",6.82,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1987",6.92,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1988",6.64,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1989",6.61,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1990",7.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1991",7.79,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1992",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1993",7.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1994",7.08,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1995",7.49,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1996",7.95,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1997",7.84,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1998",7.91,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","1999",7.69,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2000",7.72,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2001",8.23,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2002",8.37,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2003",8.96,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2004",9.06,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2005",9.05,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2006",8.73,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2007",8.33,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2008",8.24,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2009",7.51,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2010",8.17,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2011",7.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2012",7.53,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2013",7.56,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2014",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2015",7.13,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2016",7.09,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2017",7.3,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2018",6.94,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2019",7.07,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2020",6.43,
"AUT","AIREMISSION","CO2","TONNE_CAP","A","2021",6.72,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1990",10.214,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1991",10.586,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1992",9.625,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1993",9.589,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1994",9.581,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1995",9.975,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1996",10.363,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1997",10.308,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1998",10.211,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","1999",10,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2000",9.996,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2001",10.443,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2002",10.609,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2003",11.235,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2004",11.121,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2005",11.189,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2006",10.838,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2007",10.469,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2008",10.366,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2009",9.541,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2010",10.065,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2011",9.776,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2012",9.412,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2013",9.41,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2014",8.923,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2015",9.095,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2016",9.093,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2017",9.3,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2018",8.889,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2019",8.982,
"AUT","AIREMISSION","GHG","TONNE_CAP","A","2020",8.253,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1990",78423.221,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1991",82095.386,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1992",75464.122,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1993",75806.346,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1994",76039.472,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1995",79283.43,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1996",82482.782,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1997",82134.093,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1998",81452.381,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","1999",79922.245,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2000",80085.028,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2001",83989.24,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2002",85747.074,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2003",91209.62,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2004",90856.236,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2005",92029.497,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2006",89606.98,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2007",86841.362,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2008",86259.02,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2009",79584.522,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2010",84150.225,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2011",82007.46,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2012",79309.941,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2013",79772.019,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2014",76235.152,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2015",78486.743,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2016",79468.297,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2017",81792.156,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2018",78558.027,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2019",79740.738,
"AUT","AIREMISSION","GHG","THND_TONNECO2","A","2020",73592.017,
"AUT","AIREMISSION","CO","KG_CAP","A","1990",163.254,
"AUT","AIREMISSION","CO","KG_CAP","A","1991",162.535,
"AUT","AIREMISSION","CO","KG_CAP","A","1992",153.499,
"AUT","AIREMISSION","CO","KG_CAP","A","1993",144.366,
"AUT","AIREMISSION","CO","KG_CAP","A","1994",135.476,
"AUT","AIREMISSION","CO","KG_CAP","A","1995",122.145,
"AUT","AIREMISSION","CO","KG_CAP","A","1996",121.255,
"AUT","AIREMISSION","CO","KG_CAP","A","1997",111.783,
"AUT","AIREMISSION","CO","KG_CAP","A","1998",105.94,
"AUT","AIREMISSION","CO","KG_CAP","A","1999",91.149,
"AUT","AIREMISSION","CO","KG_CAP","A","2000",90.334,
"AUT","AIREMISSION","CO","KG_CAP","A","2001",86.601,
"AUT","AIREMISSION","CO","KG_CAP","A","2002",82.246,
"AUT","AIREMISSION","CO","KG_CAP","A","2003",82.163,
"AUT","AIREMISSION","CO","KG_CAP","A","2004",79.486,
"AUT","AIREMISSION","CO","KG_CAP","A","2005",75.958,
"AUT","AIREMISSION","CO","KG_CAP","A","2006",75.537,
"AUT","AIREMISSION","CO","KG_CAP","A","2007",72.512,
